,dset
7812,train
7813,train
7814,train
7815,train
7816,train
7817,train
7818,train
7819,train
7820,train
7821,train
7822,train
7823,train
7824,train
7825,train
7826,train
7827,train
7828,train
7829,train
7830,train
7831,train
7832,train
7833,train
7834,train
7835,train
7836,train
7837,train
7838,train
7839,train
7840,train
7841,train
7842,train
7843,train
7844,train
7845,train
7846,train
7847,train
7848,train
7849,train
7850,train
7851,train
7852,train
7853,train
7854,train
7855,train
7856,train
7857,train
7858,train
7859,train
7860,train
7861,train
7862,train
7863,train
7864,train
7865,train
7866,train
7867,train
7868,train
7869,train
7870,train
7871,train
7872,train
7873,train
7874,train
7875,train
7876,train
7877,train
7878,train
7879,train
7880,train
7881,train
7882,train
7883,train
7884,train
7885,train
7886,train
7887,train
7888,train
7889,train
7890,train
7891,train
7892,train
7893,train
7894,train
7895,train
7896,train
7897,train
7898,train
7899,train
7900,train
7901,train
7902,train
7903,train
7904,train
7905,train
7906,train
7907,train
7908,train
7909,train
7910,train
7911,train
7912,train
7913,train
7914,train
7915,train
7916,train
7917,train
7918,train
7919,train
7920,train
7921,train
7922,train
7923,train
7924,train
7925,train
7926,train
7927,train
7928,train
7929,train
7930,train
7931,train
7932,train
7933,train
7934,train
7935,train
7936,train
7937,train
7938,train
7939,train
7940,train
7941,train
7942,train
7943,train
7944,train
7945,train
7946,train
7947,train
7948,train
7949,train
7950,train
7951,train
7952,train
7953,train
7954,train
7955,train
7956,train
7957,train
7958,train
7959,train
7960,train
7961,train
7962,train
7963,train
7964,train
7965,train
7966,train
7967,train
7968,train
7969,train
7970,train
7971,train
7972,train
7973,train
7974,train
7975,train
7976,train
7977,train
7978,train
7979,train
7980,train
7981,train
7982,train
7983,train
7984,train
7985,train
7986,train
7987,train
7988,train
7989,train
7990,train
7991,train
7992,train
7993,train
7994,train
7995,train
7996,train
7997,train
7998,train
7999,train
8000,train
8001,train
8002,train
8003,train
8004,train
8005,train
8006,train
8007,train
8008,train
8009,train
8010,train
8011,train
8012,train
8013,train
8014,train
8015,train
8016,train
8017,train
8018,train
8019,train
8020,train
8021,train
8022,train
8023,train
8024,train
8025,train
8026,train
8027,train
8028,train
8029,train
8030,train
8031,train
8032,train
8033,train
8034,train
8035,train
8036,train
8037,train
8038,train
8039,train
8040,train
8041,train
8042,train
8043,train
8044,train
8045,train
8046,train
8047,train
8048,train
8049,train
8050,train
8051,train
8052,train
8053,train
8054,train
8055,train
8056,train
8057,train
8058,train
8059,train
8060,train
8061,train
8062,train
8063,train
8064,train
8065,train
8066,train
8067,train
8068,train
8069,train
8070,train
8071,train
8072,train
8073,train
8074,train
8075,train
8076,train
8077,train
8078,train
8079,train
8080,train
8081,train
8082,train
8083,train
8084,train
8085,train
8086,train
8087,train
8088,train
8089,train
8090,train
8091,train
8092,train
8093,train
8094,train
8095,train
8096,train
8097,train
8098,train
8099,train
8100,train
8101,train
8102,train
8103,train
8104,train
8105,train
8106,train
8107,train
8108,train
8109,train
8110,train
8111,train
8112,train
8113,train
8114,train
8115,train
8116,train
8117,train
8118,train
8119,train
8120,train
8121,train
8122,train
8123,train
8124,train
8125,train
8126,train
8127,train
8128,train
8129,train
8130,train
8131,train
8132,train
8133,train
8134,train
8135,train
8136,train
8137,train
8138,train
8139,train
8140,train
8141,train
8142,train
8143,train
8144,train
8145,train
8146,train
8147,train
8148,train
8149,train
8150,train
8151,train
8152,train
8153,train
8154,train
8155,train
8156,train
8157,train
8158,train
8159,train
8160,train
8161,train
8162,train
8163,train
8164,train
8165,train
8166,train
8167,train
8168,train
8169,train
8170,train
8171,train
8172,train
8173,train
8174,train
8175,train
8176,train
8177,train
8178,train
8179,train
8180,train
8181,train
8182,train
8183,train
8184,train
8185,train
8186,train
8187,train
8188,train
8189,train
8190,train
8191,train
8192,train
8193,train
8194,train
8195,train
8196,train
8197,train
8198,train
8199,train
8200,train
8201,train
8202,train
8203,train
8204,train
8205,train
8206,train
8207,train
8208,train
8209,train
8210,train
8211,train
8212,train
8213,train
8214,train
8215,train
8216,train
8217,train
8218,train
8219,train
8220,train
8221,train
8222,train
8223,train
8224,train
8225,train
8226,train
8227,train
8228,train
8229,train
8230,train
8231,train
8232,train
8233,train
8234,train
8235,train
8236,train
8237,train
8238,train
8239,train
8240,train
8241,train
8242,train
8243,train
8244,train
8245,train
8246,train
8247,train
8248,train
8249,train
8250,train
8251,train
8252,train
8253,train
8254,train
8255,train
8256,train
8257,train
8258,train
8259,train
8260,train
8261,train
8262,train
8263,train
8264,train
8265,train
8266,train
8267,train
8268,train
8269,train
8270,train
8271,train
8272,train
8273,train
8274,train
8275,train
8276,train
8277,train
8278,train
8279,train
8280,train
8281,train
8282,train
8283,train
8284,train
8285,train
8286,train
8287,train
8288,train
8289,train
8290,train
8291,train
8292,train
8293,train
8294,train
8295,train
8296,train
8297,train
8298,train
8299,train
8300,train
8301,train
8302,train
8303,train
8304,train
8305,train
8306,train
8307,train
8308,train
8309,train
8310,train
8311,train
8312,train
8313,train
8314,train
8315,train
8316,train
8317,train
8318,train
8319,train
8320,train
8321,train
8322,train
8323,train
8324,train
8325,train
8326,train
8327,train
8328,train
8329,train
8330,train
8331,train
8332,train
8333,train
8334,train
8335,train
8336,train
8337,train
8338,train
8339,train
8340,train
8341,train
8342,train
8343,train
8344,train
8345,train
8346,train
8347,train
8348,train
8349,train
8350,train
8351,train
8352,train
8353,train
8354,train
8355,train
8356,train
8357,train
8358,train
8359,train
8360,train
8361,train
8362,train
8363,train
8364,train
8365,train
8366,train
8367,train
8368,train
8369,train
8370,train
8371,train
8372,train
8373,train
8374,train
8375,train
8376,train
8377,train
8378,train
8379,train
8380,train
8381,train
8382,train
8383,train
8384,train
8385,train
8386,train
8387,train
8388,train
8389,train
8390,train
8391,train
8392,train
8393,train
8394,train
8395,train
8396,train
8397,train
8398,train
8399,train
8400,train
8401,train
8402,train
8403,train
8404,train
8405,train
8406,train
8407,train
8408,train
8409,train
8410,train
8411,train
8412,train
8413,train
8414,train
8415,train
8416,train
8417,train
8418,train
8419,train
8420,train
8421,train
8422,train
8423,train
8424,train
8425,train
8426,train
8427,train
8428,train
8429,train
8430,train
8431,train
8432,train
8433,train
8434,train
8435,train
8436,train
8437,train
8438,train
8439,train
8440,train
8441,train
8442,train
8443,train
8444,train
8445,train
8446,train
8447,train
8448,train
8449,train
8450,train
8451,train
8452,train
8453,train
8454,train
8455,train
8456,train
8457,train
8458,train
8459,train
8460,train
8461,train
8462,train
8463,train
8464,train
8465,train
8466,train
8467,train
8468,train
8469,train
8470,train
8471,train
8472,train
8473,train
8474,train
8475,train
8476,train
8477,train
8478,train
8479,train
8480,train
8481,train
8482,train
8483,train
8484,train
8485,train
8486,train
8487,train
8488,train
8489,train
8490,train
8491,train
8492,train
8493,train
8494,train
8495,train
8496,train
8497,train
8498,train
8499,train
8500,train
8501,train
8502,train
8503,train
8504,train
8505,train
8506,train
8507,train
8508,train
8509,train
8510,train
8511,train
8512,train
8513,train
8514,train
8515,train
8516,train
8517,train
8518,train
8519,train
8520,train
8521,train
8522,train
8523,train
8524,train
8525,train
8526,train
8527,train
8528,train
8529,train
8530,train
8531,train
8532,train
8533,train
8534,train
8535,train
8536,train
8537,train
8538,train
8539,train
8540,train
8541,train
8542,train
8543,train
8544,train
8545,train
8546,train
8547,train
8548,train
8549,train
8550,train
8551,train
8552,train
8553,train
8554,train
8555,train
8556,train
8557,train
8558,train
8559,train
8560,train
8561,train
8562,train
8563,train
8564,train
8565,train
8566,train
8567,train
8568,train
8569,train
8570,train
8571,train
8572,train
8573,train
8574,train
8575,train
8576,train
8577,train
8578,train
8579,train
8580,train
8581,train
8582,train
8583,train
8584,train
8585,train
8586,train
8587,train
8588,train
8589,train
8590,train
8591,train
8592,train
8593,train
8594,train
8595,train
8596,train
8597,train
8598,train
8599,train
8600,train
8601,train
8602,train
8603,train
8604,train
8605,train
8606,train
8607,train
8608,train
8609,train
8610,train
8611,train
8612,train
8613,train
8614,train
8615,train
8616,train
8617,train
8618,train
8619,train
8620,train
8621,train
8622,train
8623,train
8624,train
8625,train
8626,train
8627,train
8628,train
8629,train
8630,train
8631,train
8632,train
8633,train
8634,train
8635,train
8636,train
8637,train
8638,train
8639,train
8640,train
8641,train
8642,train
8643,train
8644,train
8645,train
8646,train
8647,train
8648,train
8649,train
8650,train
8651,train
8652,train
8653,train
8654,train
8655,train
8656,train
8657,train
8658,train
8659,train
8660,train
8661,train
8662,train
8663,train
8664,train
8665,train
8666,train
8667,train
8668,train
8669,train
8670,train
8671,train
8672,train
8673,train
8674,train
8675,train
8676,train
8677,train
8678,train
8679,train
8680,train
8681,train
8682,train
8683,train
8684,train
8685,train
8686,train
8687,train
8688,train
8689,train
8690,train
8691,train
8692,train
8693,train
8694,train
8695,train
8696,train
8697,train
8698,train
8699,train
8700,train
8701,train
8702,train
8703,train
8704,train
8705,train
8706,train
8707,train
8708,train
8709,train
8710,train
8711,train
8712,train
8713,train
8714,train
8715,train
8716,train
8717,train
8718,train
8719,train
8720,train
8721,train
8722,train
8723,train
8724,train
8725,train
8726,train
8727,train
8728,train
8729,train
8730,train
8731,train
8732,train
8733,train
8734,train
8735,train
8736,train
8737,train
8738,train
8739,train
8740,train
8741,train
8742,train
8743,train
8744,train
8745,train
8746,train
8747,train
8748,train
8749,train
8750,train
8751,train
8752,train
8753,train
8754,train
8755,train
8756,train
8757,train
8758,train
8759,train
8760,train
8761,train
8762,train
8763,train
8764,train
8765,train
8766,train
8767,train
8768,train
8769,train
8770,train
8771,train
8772,train
8773,train
8774,train
8775,train
8776,train
8777,train
8778,train
8779,train
8780,train
8781,train
8782,train
8783,train
8784,train
8785,train
8786,train
8787,train
8788,train
8789,train
8790,train
8791,train
8792,train
8793,train
8794,train
8795,train
8796,train
8797,train
8798,train
8799,train
8800,train
8801,train
8802,train
8803,train
8804,train
8805,train
8806,train
8807,train
8808,train
8809,train
8810,train
8811,train
8812,train
8813,train
8814,train
8815,train
8816,train
8817,train
8818,train
8819,train
8820,train
8821,train
8822,train
8823,train
8824,train
8825,train
8826,train
8827,train
8828,train
8829,train
8830,train
8831,train
8832,train
8833,train
8834,train
8835,train
8836,train
8837,train
8838,train
8839,train
8840,train
8841,train
8842,train
8843,train
8844,train
8845,train
8846,train
8847,train
8848,train
8849,train
8850,train
8851,train
8852,train
8853,train
8854,train
8855,train
8856,train
8857,train
8858,train
8859,train
8860,train
8861,train
8862,train
8863,train
8864,train
8865,train
8866,train
8867,train
8868,train
8869,train
8870,train
8871,train
8872,train
8873,train
8874,train
8875,train
8876,train
8877,train
8878,train
8879,train
8880,train
8881,train
8882,train
8883,train
8884,train
8885,train
8886,train
8887,train
8888,train
8889,train
8890,train
8891,train
8892,train
8893,train
8894,train
8895,train
8896,train
8897,train
8898,train
8899,train
8900,train
8901,train
8902,train
8903,train
8904,train
8905,train
8906,train
8907,train
8908,train
8909,train
8910,train
8911,train
8912,train
8913,train
8914,train
8915,train
8916,train
8917,train
8918,train
8919,train
8920,train
8921,train
8922,train
8923,train
8924,train
8925,train
8926,train
8927,train
8928,train
8929,train
8930,train
8931,train
8932,train
8933,train
8934,train
8935,train
8936,train
8937,train
8938,train
8939,train
8940,train
8941,train
8942,train
8943,train
8944,train
8945,train
8946,train
8947,train
8948,train
8949,train
8950,train
8951,train
8952,train
8953,train
8954,train
8955,train
8956,train
8957,train
8958,train
8959,train
8960,train
8961,train
8962,train
8963,train
8964,train
8965,train
8966,train
8967,train
8968,train
8969,train
8970,train
8971,train
8972,train
8973,train
8974,train
8975,train
8976,train
8977,train
8978,train
8979,train
8980,train
8981,train
8982,train
8983,train
8984,train
8985,train
8986,train
8987,train
8988,train
8989,train
8990,train
8991,train
8992,train
8993,train
8994,train
8995,train
8996,train
8997,train
8998,train
8999,train
9000,train
9001,train
9002,train
9003,train
9004,train
9005,train
9006,train
9007,train
9008,train
9009,train
9010,train
9011,train
9012,train
9013,train
9014,train
9015,train
9016,train
9017,train
9018,train
9019,train
9020,train
9021,train
9022,train
9023,train
9024,train
9025,train
9026,train
9027,train
9028,train
9029,train
9030,train
9031,train
9032,train
9033,train
9034,train
9035,train
9036,train
9037,train
9038,train
9039,train
9040,train
9041,train
9042,train
9043,train
9044,train
9045,train
9046,train
9047,train
9048,train
9049,train
9050,train
9051,train
9052,train
9053,train
9054,train
9055,train
9056,train
9057,train
9058,train
9059,train
9060,train
9061,train
9062,train
9063,train
9064,train
9065,train
9066,train
9067,train
9068,train
9069,train
9070,train
9071,train
9072,train
9073,train
9074,train
9075,train
9076,train
9077,train
9078,train
9079,train
9080,train
9081,train
9082,train
9083,train
9084,train
9085,train
9086,train
9087,train
9088,train
9089,train
9090,train
9091,train
9092,train
9093,train
9094,train
9095,train
9096,train
9097,train
9098,train
9099,train
9100,train
9101,train
9102,train
9103,train
